PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Salutation,NumRelatives,HasFamily,LastNameOccurance,TicketOccurance,IsBritish,TransformedCabinDeck,BoardedAtSouthamption,BoardedAtQueenstown,BoardedAtCherbourg,IsAlone,AgeLogFare,YouthFamilyScore
784,0,0,0,29.468614965367582,1,2,23.45,0,3,1,2,2,1,,1,0,0,0,,
785,0,0,0,25.0,0,0,7.05,0,0,0,2,1,1,,1,0,0,1,62.2266164984166,5.0
786,0,0,0,25.0,0,0,7.25,0,0,0,1,1,1,,1,0,0,1,62.6381484247684,5.0
787,1,0,1,18.0,0,0,7.4958,2,0,0,1,1,0,,1,0,0,1,45.457066581256946,5.0
788,0,0,0,8.0,4,1,29.125,1,5,1,5,5,1,,0,1,0,0,28.240242028040992,45.0
789,1,0,0,1.0,1,2,20.575,1,3,1,2,2,1,,1,0,0,0,3.2416153118376902,8.0
790,0,2,0,46.0,0,0,79.2,0,0,0,1,2,0,1.0,0,0,1,1,203.92696637742094,5.0
791,0,0,0,29.32505171269858,0,0,7.75,0,0,0,2,1,1,,0,1,0,1,,
792,0,1,0,16.0,0,0,26.0,0,0,0,1,2,1,,1,0,0,1,54.94379527176234,5.0
793,0,0,1,31.51731891497669,8,2,69.55,2,10,1,7,7,1,,1,0,0,0,,
794,0,2,0,31.963005763930234,0,0,30.6958,0,0,0,3,1,1,,0,0,1,1,,
795,0,0,0,25.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,63.922541923978706,5.0
796,0,1,0,39.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,112.72449855795041,5.0
797,1,2,1,49.0,0,0,25.9292,1,0,0,1,1,1,3.0,1,0,0,1,168.15333535381117,5.0
798,1,0,1,31.0,0,0,8.6833,3,0,0,1,1,1,,1,0,0,1,81.10145944638677,5.0
799,0,0,0,30.0,0,0,7.2292,0,0,0,1,1,0,,0,0,1,1,75.11479603921534,5.0
800,0,0,1,30.0,1,1,24.15,3,2,1,3,3,0,,1,0,0,0,101.17364738389504,65.0
801,0,1,0,34.0,0,0,13.0,0,0,0,1,2,0,,1,0,0,1,98.27263976846959,5.0
802,1,1,1,31.0,1,1,26.25,3,2,1,3,3,1,,1,0,0,0,106.70260066165473,67.0
803,1,2,0,11.0,1,2,120.0,1,3,1,6,4,1,1.0,1,0,0,0,53.11145111032532,38.0
804,1,0,0,0.42,0,1,8.5167,1,1,1,1,1,1,,0,0,1,0,1.093648902352237,5.42
805,1,0,0,27.0,0,0,6.975,0,0,0,1,1,0,,1,0,0,1,67.03617086901843,5.0
806,0,0,0,31.0,0,0,7.775,0,0,0,3,1,1,,1,0,0,1,78.97219421878282,5.0
807,0,2,0,39.0,0,0,0.0,0,0,0,2,1,1,0.0,1,0,0,1,62.76807858492991,5.0
808,0,0,1,18.0,0,0,7.775,2,0,0,1,1,1,,1,0,0,1,45.854822449615824,5.0
809,0,1,0,39.0,0,0,13.0,0,0,0,3,1,1,,1,0,0,1,112.72449855795041,5.0
810,1,2,1,33.0,1,0,53.1,3,1,1,2,2,1,4.0,1,0,0,0,134.05146690730956,38.0
811,0,0,0,26.0,0,0,7.8875,0,0,0,1,1,1,,1,0,0,1,66.46270408292003,5.0
812,0,0,0,39.0,0,0,24.15,0,0,0,1,2,1,,1,0,0,1,131.52574159906356,5.0
813,0,1,0,35.0,0,0,10.5,0,0,0,1,1,1,,1,0,0,1,95.92940083738203,5.0
814,0,0,1,6.0,4,2,31.275,2,6,1,9,7,0,,1,0,0,0,21.54677279262151,41.0
815,0,0,0,30.5,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,78.34803807994543,5.0
816,0,2,0,28.500946532893522,0,0,0.0,0,0,0,1,1,1,1.0,1,0,0,1,,
817,0,0,1,23.0,0,0,7.925,2,0,0,1,1,0,,1,0,0,1,58.860758669073334,5.0
818,0,1,0,31.0,1,1,37.0042,0,2,1,2,2,1,,0,0,1,0,115.87085801179475,67.0
819,0,0,0,43.0,0,0,6.45,0,0,0,1,1,1,,1,0,0,1,104.8335583900107,5.0
820,0,0,0,10.0,3,2,27.9,1,5,1,6,6,0,,1,0,0,0,34.93472657771326,55.0
821,1,2,1,52.0,1,1,93.5,3,2,1,2,2,1,1.0,1,0,0,0,238.68294050525824,109.0
822,1,0,0,27.0,0,0,8.6625,0,0,0,1,1,0,,1,0,0,1,70.59568104457173,5.0
823,0,2,0,38.0,0,0,0.0,0,0,0,1,1,0,,1,0,0,1,61.158640672495814,5.0
824,1,0,1,27.0,0,1,12.475,3,1,1,2,2,1,4.0,1,0,0,0,77.24082477923659,32.0
825,0,0,0,2.0,4,1,39.6875,1,5,1,6,6,0,,1,0,0,0,7.599387640908453,15.0
826,0,0,0,30.080106066771087,0,0,6.95,0,0,0,3,1,1,,0,1,0,1,,
827,0,0,0,31.80676970433224,0,0,56.4958,0,0,0,2,7,1,,1,0,0,1,,
828,1,1,0,1.0,0,2,37.0042,1,2,1,2,2,1,,0,0,1,0,3.7377696132837017,7.0
829,1,0,0,31.882808502298776,0,0,7.75,0,0,0,1,1,1,,0,1,0,1,,
830,1,2,1,62.0,0,0,80.0,3,0,0,1,2,1,1.0,0,0,0,1,275.44437790239965,5.0
831,1,0,1,15.0,1,0,14.4542,3,1,1,2,2,0,,0,0,1,0,44.52094477584716,20.0
832,1,1,0,0.83,1,1,18.75,1,2,1,3,3,1,,1,0,0,0,2.6290935002989397,6.66
833,0,0,0,28.21593344119865,0,0,7.2292,0,0,0,2,1,1,,0,0,1,1,,
834,0,0,0,23.0,0,0,7.8542,0,0,0,1,1,0,,1,0,0,1,58.73442394230107,5.0
835,0,0,0,18.0,0,0,8.3,0,0,0,1,1,1,,1,0,0,1,46.579752634098746,5.0
836,1,2,1,39.0,1,1,83.1583,2,2,1,1,1,1,4.0,0,0,1,0,174.68622842178635,83.0
837,0,0,0,21.0,0,0,8.6625,0,0,0,1,1,0,,1,0,0,1,54.90775192355579,5.0
838,0,0,0,30.125739158051484,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,,
839,1,0,0,32.0,0,0,56.4958,0,0,0,1,7,0,,1,0,0,1,131.8070041535198,5.0
840,1,2,0,32.37084601323461,0,0,29.7,0,0,0,1,1,0,2.0,0,0,1,1,,
841,0,0,0,20.0,0,0,7.925,0,0,0,1,1,0,,1,0,0,1,51.183268407889855,5.0
842,0,1,0,16.0,0,0,10.5,0,0,0,1,2,1,,1,0,0,1,43.853440382803214,5.0
843,1,2,1,30.0,0,0,31.0,2,0,0,1,2,0,,0,0,1,1,107.5055681536833,5.0
844,0,0,0,34.5,0,0,6.4375,0,0,0,1,1,0,,0,0,1,1,84.07296135575658,5.0
845,0,0,0,17.0,0,0,8.6625,0,0,0,1,1,0,,1,0,0,1,44.449132509545166,5.0
846,0,0,0,42.0,0,0,7.55,0,0,0,1,1,0,,1,0,0,1,106.2482679542673,5.0
847,0,0,0,28.3188117515158,8,2,69.55,0,10,1,7,7,1,,1,0,0,0,,
848,0,0,0,35.0,0,0,7.8958,0,0,0,1,1,0,,0,0,1,1,89.49155869357018,5.0
849,0,1,0,28.0,0,1,33.0,0,1,1,4,3,1,,1,0,0,0,101.8524124723388,33.0
850,1,2,1,31.524418729716785,1,0,89.1042,3,1,1,2,2,1,2.0,0,0,1,0,,
851,0,0,0,4.0,4,2,31.275,1,6,1,9,7,0,,1,0,0,0,14.364515195081006,29.0
852,0,0,0,74.0,0,0,7.775,0,0,0,2,1,1,,1,0,0,1,188.51427007064285,5.0
853,0,0,1,9.0,1,1,15.2458,2,2,1,3,2,0,,0,0,1,0,27.07152628169925,23.0
854,1,2,1,16.0,0,1,39.4,2,1,1,1,1,1,3.0,1,0,0,0,60.69183151101087,21.0
855,0,1,1,44.0,1,0,26.0,3,1,1,6,2,1,,1,0,0,0,151.09543699734644,49.0
856,1,0,1,18.0,0,1,9.35,3,1,1,1,1,0,,1,0,0,0,47.94749895970134,23.0
857,1,2,1,45.0,1,1,164.8667,3,2,1,2,2,1,,1,0,0,0,231.07563053199738,95.0
858,1,2,0,51.0,0,0,26.55,0,0,0,2,1,1,4.0,1,0,0,1,176.03025303834835,5.0
859,1,0,1,24.0,0,3,19.2583,3,3,1,4,4,0,,0,0,1,0,76.53021184474524,77.0
860,0,0,0,30.11409551516752,0,0,7.2292,0,0,0,1,1,0,,0,0,1,1,,
861,0,0,0,41.0,2,0,14.1083,0,2,1,3,1,1,,1,0,0,0,120.95503462102425,87.0
862,0,1,0,21.0,1,0,11.5,0,1,1,1,1,1,,1,0,0,0,58.870567999037235,26.0
863,1,2,1,48.0,0,0,25.9292,3,0,0,1,1,1,3.0,1,0,0,1,164.7216346323048,5.0
864,0,0,1,31.529705781962797,8,2,69.55,2,10,1,7,7,1,,1,0,0,0,,
865,0,1,0,24.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,69.36892218950794,5.0
866,1,1,1,42.0,0,0,13.0,3,0,0,1,1,0,,1,0,0,1,121.39561383163891,5.0
867,1,1,1,27.0,1,0,13.8583,2,1,1,1,1,0,,0,0,1,0,79.29773465268826,32.0
868,0,2,0,31.0,0,0,50.4958,0,0,0,1,1,0,0.0,1,0,0,1,124.5055276086081,5.0
869,0,0,0,31.57416661739528,0,0,9.5,0,0,0,1,1,0,,1,0,0,1,,
870,1,0,0,4.0,1,1,11.1333,1,2,1,6,3,1,,1,0,0,0,11.123541835746558,13.0
871,0,0,0,26.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,66.47944360093786,5.0
872,1,2,1,47.0,1,1,52.5542,3,2,1,2,2,1,3.0,1,0,0,0,190.47817428855072,99.0
873,0,2,0,33.0,0,0,5.0,0,0,0,2,1,1,1.0,1,0,0,1,75.98530806880352,5.0
874,0,0,0,47.0,0,0,9.0,0,0,0,1,1,0,,1,0,0,1,124.03569449191714,5.0
875,1,1,1,28.0,1,0,24.0,3,1,1,2,2,1,,0,0,1,0,94.28428323962127,33.0
876,1,0,1,15.0,0,0,7.225,2,0,0,1,1,0,,0,0,1,1,37.552245530414034,5.0
877,0,0,0,20.0,0,0,9.8458,0,0,0,4,2,0,,1,0,0,1,53.95433993924837,5.0
878,0,0,0,19.0,0,0,7.8958,0,0,0,2,1,0,,1,0,0,1,48.58113186222381,5.0
879,0,0,0,30.7334620378001,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,,
880,1,2,1,56.0,0,1,83.1583,3,1,1,1,2,1,2.0,0,0,1,0,250.83150747743682,61.0
881,1,1,1,25.0,0,1,26.0,3,1,1,1,2,1,,1,0,0,0,85.84968011212865,30.0
882,0,0,0,33.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,84.37775533965188,5.0
883,0,0,1,22.0,0,0,10.5167,2,0,0,1,1,0,,1,0,0,1,60.32217099216816,5.0
884,0,1,0,28.0,0,0,10.5,0,0,0,1,1,1,,1,0,0,1,76.74352066990562,5.0
885,0,0,0,25.0,0,0,7.05,0,0,0,1,1,0,,1,0,0,1,62.2266164984166,5.0
886,0,0,1,39.0,0,5,29.125,3,5,1,5,5,1,,0,1,0,0,137.67117988669983,200.0
887,0,1,0,27.0,0,0,13.0,0,0,0,1,1,0,,1,0,0,1,78.04003746319644,5.0
888,1,2,1,19.0,0,0,30.0,2,0,0,3,1,1,1.0,1,0,0,1,67.55161316829886,5.0
889,0,0,1,33.30619865462018,1,2,23.45,2,3,1,2,2,1,,1,0,0,0,,
890,1,2,0,26.0,0,0,30.0,0,0,0,1,1,1,2.0,0,0,1,1,92.43904959872475,5.0
891,0,0,0,32.0,0,0,7.75,0,0,0,1,1,1,,0,1,0,1,81.45700069134192,5.0
